"asc_b","b_tt_pt_business","b_tt_pt_commuters","b_tt_pt_leisure","b_tt_pt_shopping","b_tt_car_business","b_tt_car_commuters","b_tt_car_leisure","b_tt_car_shopping","b_dc","b_tc_business","b_tc_commuters","b_tc_leisure","b_tc_shopping","b_ic_business","b_ic_commuters","b_ic_leisure","b_ic_shopping","b_hw_business","b_hw_commuters","b_hw_leisure","b_hw_shopping","b_bus_commuters","b_bus_leisure","b_bus_shopping","b_rail_business","b_rail_commuters","b_rail_leisure","b_rail_shopping","b_car_inertia","b_car_available","b_car_male","b_bus_disc","b_rail_disc","b_bus_ga","b_rail_ga","mu_mc_car_bus","mu_mc_car_rail","mu_rc_bus","mu_rc_car","mu_rc_rail_by_car","logLike"
0,-0.1086,-0.1353,-0.0571,-0.1066,-0.11,-0.1491,-0.0764,-0.1462,-0.0572,-0.1314,-0.292,-0.157,-0.3607,-1.0318,-1.4274,-1.1492,-1.2692,-0.0326,-0.0544,-0.035,-0.051,2.9428,-1.098,2.4257,1.4948,1.3332,0.2886,1.2117,1.9076,0.588,-0.3295,1.1958,1.6995,3.6511,1.7218,0.4082,0.5051,0.9878,1.2254,0.7688,-9233.61651081244
0,0,-0.1086,-0.1353,-0.0571,-0.1066,-0.11,-0.1491,-0.0764,-0.1462,-0.0572,-0.1314,-0.292,-0.157,-0.3607,-1.0318,-1.4274,-1.1492,-1.2692,-0.0326,-0.0544,-0.035,-0.051,2.9428,-1.098,2.4257,1.4948,1.3332,0.2886,1.2117,1.9076,0.588,-0.3295,1.1958,1.6995,3.6511,1.7218,0.4082,0.5051,0.9878,1.2254,0.7688,1,-9233.61651081244
0,-0.000698482627764773,-0.109761002799172,-0.135969803160394,-0.0726417188069508,-0.108707721980338,-0.10765136406742,-0.145978027887827,-0.0609937861565232,-0.144268044208265,-0.0554183642547125,-0.131555254196,-0.29192675666574,-0.152346329891759,-0.360448262106206,-1.03182532487763,-1.42758113399564,-1.14938981042326,-1.26931754521616,-0.032625324877631,-0.0545811339956377,-0.0351898104232625,-0.0511175452161602,2.942796075659,-1.09795437183413,2.42570659816492,1.49477133385203,1.33302279034536,0.288364561410872,1.21157585661892,1.9080084652655,0.588422350915623,-0.329173619075737,1.19583010607044,1.69918005002134,3.65110907855464,1.72175077369975,0.408143736576858,0.503758943667373,0.987712775307765,1.22539184172912,0.768740929950305,1,-9219.97120899156
0,-0.00359985267338037,-0.113928273049233,-0.138376879601064,-0.0563561800139725,-0.119337164249928,-0.0965330957371818,-0.12974892711489,-0.038511630671713,-0.134253464809706,-0.0514568315509525,-0.132721679036861,-0.291609314199828,-0.14336272190849,-0.359094456723377,-1.03194476990173,-1.42855294050687,-1.14955730873114,-1.2699447509822,-0.0327447699017305,-0.0555529405068679,-0.0353573087311412,-0.0517447509821953,2.94277625458944,-1.09767910329461,2.42574472237029,1.49463336926688,1.33207080490369,0.28792179456347,1.21091052664751,1.90961054202768,0.589997743613563,-0.327951967125113,1.19601187169532,1.69805156461789,3.65116531292552,1.7215306040296,0.407623772488406,0.4974533571681,0.987158050270225,1.22535150909873,0.768283825951481,1,-9163.38537016115
0,-0.00668993969413716,-0.101352440658813,-0.131025064275469,-0.050352648749802,-0.124712390101393,-0.0974036870847353,-0.116521009026371,-0.0335644477902449,-0.126643073640162,-0.0523588155242553,-0.136933093508749,-0.291989320087117,-0.124809778971072,-0.357668805337141,-1.03193554117932,-1.42961625267817,-1.1495781801596,-1.27059425136831,-0.0327355411793198,-0.0566162526781706,-0.035378180159604,-0.0523942513683122,2.9427665066603,-1.09730209512095,2.42581317048139,1.49461699169699,1.33101724066152,0.287523914961344,1.21019257815029,1.91129380687508,0.591497285689128,-0.326812779972159,1.19628012133881,1.69700556804698,3.65124279606545,1.72132256181365,0.406993508549289,0.490413176289588,0.986430488445719,1.22516904323308,0.767922705045343,1,-9133.90094602062
0,-0.0106787307687525,-0.103381527982598,-0.118418449399124,-0.0491330769312098,-0.124052832438236,-0.0867675255145264,-0.103476565586197,-0.0378107424014182,-0.12161370177139,-0.0538608556424553,-0.13774121157112,-0.291991550899857,-0.103418049152131,-0.356079842959817,-1.03207104062153,-1.43098792554743,-1.14953598192932,-1.27132198774004,-0.0328710406215306,-0.0579879255474277,-0.0353359819293201,-0.0531219877400393,2.94276150637434,-1.09676934298182,2.42592819904582,1.49444537384433,1.32965056807823,0.287033361052496,1.20934981321414,1.91358461256435,0.593466286893023,-0.325288255633288,1.19667593763071,1.69566324305699,3.6513527355139,1.72108118742954,0.406190613085045,0.482628068810363,0.985445943234017,1.22491651884824,0.767712731183656,1,-9116.58702426346
0,-0.0208977426366338,-0.0980803128242923,-0.102985182048264,-0.0455815443737396,-0.0971265847636458,-0.0820023855603905,-0.0803680887460984,-0.0321493199737557,-0.125967111859909,-0.0540181333454618,-0.134914425817868,-0.284254366151109,-0.103154213470709,-0.352614015438189,-1.03225473291792,-1.43485252041001,-1.14972658085348,-1.27285416444253,-0.0330547329179201,-0.0618525204100111,-0.0355265808534817,-0.0546541644425268,2.94275538876459,-1.09522496547329,2.42632932888186,1.49415401293395,1.3257920908254,0.28529838461981,1.20741650667561,1.92039817627865,0.598909537042037,-0.321139121178249,1.1978774748828,1.69222956790532,3.65167256877218,1.7206674109114,0.404261371124143,0.475672101601061,0.982905124105434,1.22476002044012,0.768065450219772,1,-9115.89828804047
0,-0.0340622481094434,-0.094757454038182,-0.0963844608172192,-0.0502160278760333,-0.0928871455384987,-0.0802600178218699,-0.0612335963801301,-0.0380446418569298,-0.11520679361875,-0.0532998272432129,-0.128174541892253,-0.2694737626248,-0.112580626106646,-0.345896138409591,-1.03247931738746,-1.43985949976311,-1.14990518775985,-1.27553988529005,-0.0332793173874607,-0.0668594997631102,-0.0357051877598533,-0.0573398852900511,2.94275672785743,-1.09315564258346,2.42681605869483,1.49378477243093,1.32078377237946,0.283050454823608,1.20424405601512,1.93013702120808,0.60653126290347,-0.315444406456327,1.19945479097035,1.68755606792146,3.65209944016599,1.72015075859048,0.401629569957909,0.473310474368557,0.980144510146196,1.22439224193201,0.768940665015676,1,-9109.96191524794
0,-0.0391723642832327,-0.0938397943883302,-0.0899246189677396,-0.0504589232885828,-0.0921363980205331,-0.0797647676983568,-0.0598840747630903,-0.037774772581594,-0.111024994564193,-0.0535940717118683,-0.125335477761806,-0.263435946346463,-0.115529311966498,-0.342740789492339,-1.03257424703293,-1.44184723419903,-1.14999053199889,-1.276701126427,-0.033374247032933,-0.0688472341990307,-0.0357905319988879,-0.0585011264269982,2.94276893588445,-1.09225778324838,2.42702774960852,1.49362714952067,1.31878382991652,0.282067251249493,1.20287112396449,1.93426924427171,0.609703329655906,-0.31311076786941,1.20014417826064,1.68560980577673,3.65228515849338,1.71995894071435,0.400511042415472,0.473069310268119,0.979007400275857,1.22414272676424,0.769348295275766,1,-9106.87342072839
0,-0.0581573935246135,-0.0905135210129999,-0.0877739339487302,-0.0488880890232273,-0.0839242259823492,-0.0778768643077984,-0.0632129129214434,-0.0367631760850079,-0.102643309107756,-0.0571299258691129,-0.115622003568578,-0.234351239693506,-0.11120864798902,-0.328192663151636,-1.03297202677747,-1.45040580692604,-1.15023360796305,-1.2814924851072,-0.0337720267774736,-0.0774058069260435,-0.0360336079630512,-0.0632924851071981,2.9428249167695,-1.0883370764061,2.42797547413098,1.49295635975716,1.31016927630446,0.277903468443045,1.19713204076183,1.95193040573219,0.623115799591017,-0.30329037774117,1.20317291993846,1.6773206741105,3.65310050718908,1.71920626663832,0.395563674754656,0.475534155643872,0.974481007246898,1.22258968925626,0.771302359215887,1,-9097.37844773127
0,-0.0663208397359654,-0.0865465231040063,-0.0852806375256486,-0.048346316490439,-0.0819085852077135,-0.0735173171773135,-0.0640318226392142,-0.0376522258388677,-0.103265983379328,-0.0480764242467323,-0.116474337278094,-0.226004577098636,-0.108875463525416,-0.315426953057799,-1.03328156208541,-1.45737394627821,-1.15011433460202,-1.28525599797048,-0.0340815620854135,-0.0843739462782067,-0.0359143346020157,-0.0670559979704762,2.94287823043074,-1.08509227103523,2.42879491044105,1.49242036980423,1.30314782329106,0.274777936433213,1.19254909158847,1.96638505398877,0.63371594645612,-0.295587075335885,1.205709921171,1.67088986143227,3.65378400567302,1.71877738414,0.391563132338698,0.486014771492128,0.97090497803271,1.2218599993822,0.773820839915709,1,-9092.39489260054
