"asc_a","asc_b","b_tt_pt_business","b_tt_pt_commuters","b_tt_pt_leisure","b_tt_pt_shopping","b_tt_car_business","b_tt_car_commuters","b_tt_car_leisure","b_tt_car_shopping","b_dc","b_tc_business","b_tc_commuters","b_tc_leisure","b_tc_shopping","b_ic_business","b_ic_commuters","b_ic_leisure","b_ic_shopping","b_hw_business","b_hw_commuters","b_hw_leisure","b_hw_shopping","b_bus_commuters","b_bus_leisure","b_bus_shopping","b_rail_business","b_rail_commuters","b_rail_leisure","b_rail_shopping","b_car_inertia","b_car_available","b_car_male","b_bus_disc","b_rail_disc","b_bus_ga","b_rail_ga","lam_dist_tt_pt_business","lam_dist_tt_pt_commuters","lam_dist_tt_pt_leisure","lam_dist_tt_pt_shopping","lam_dist_tt_car_business","lam_dist_tt_car_commuters","lam_dist_tt_car_leisure","lam_dist_tt_car_shopping","lam_dist_tc","lam_inc_tc_business","lam_inc_tc_commuters","mu_mc_car_bus","mu_mc_car_rail","mu_rc_bus","mu_rc_car","mu_rc_rail_by_car","mu_rc_rail","logLike"
0,-0.00655879609088198,-0.110250126505785,-0.13188255326901,-0.062240245622844,-0.107112626723592,-0.129473653789654,-0.152644493579061,-0.0851409249079743,-0.129254162763173,-0.0590450753265007,-0.191957681301994,-0.22455825519523,-0.18281716255013,-0.227688374132836,-1.02567395401201,-1.40417744026178,-1.13388610075601,-1.26204434871521,-0.019339389316,-0.0639099437791484,-0.043252415753739,-0.052238396913494,2.94449248858865,-1.09648292843853,2.42617888181986,1.49496102358782,1.3337194386175,0.289385414911368,1.21199942310768,1.90759277726727,0.584813622362954,-0.331902022932752,1.19847256512659,1.70162089091248,3.65128462123308,1.72195342589358,-0.300843631157212,-0.223311055701179,-0.258673908748692,-0.189762769112249,-0.35392448429039,-0.146157277792929,-0.385928442851809,-0.19771060750996,-0.545364257976867,-0.895669257264789,-0.167162568051581,0.394938757107171,0.491205628239164,0.959372551669197,1.22213029814018,0.749558691313656,1,-7769.59305725474
0,-0.00811968567152785,-0.112178122854908,-0.131017861328145,-0.0631299635786529,-0.10176804728608,-0.132670024931795,-0.154758021231783,-0.0884280751216482,-0.123597425961157,-0.0607851356407661,-0.199854872831375,-0.222434277031568,-0.180893643880244,-0.21822759775837,-1.02416497149706,-1.39637860431029,-1.13027425633991,-1.25838039419639,-0.0228216901859153,-0.0657379045546462,-0.0459339986023168,-0.0523110166783788,2.94480526314714,-1.0962277620991,2.42633367972153,1.49487271730783,1.33396932548589,0.289669229949399,1.21200406917146,1.90809937458112,0.584282881899876,-0.332425873781623,1.19907682223855,1.70215687766427,3.6513065174572,1.72220972455685,-0.29558125420508,-0.230238307465576,-0.264227511237754,-0.18878364861233,-0.353487561541136,-0.144634757902,-0.382243470514431,-0.197042350792126,-0.550040754512878,-0.896589955339996,-0.16770342554824,0.390625550515645,0.502511799804107,0.95383427445038,1.22290232923712,0.74726011254387,1,-7766.41513818389
0,-0.00971672755839397,-0.113319682185383,-0.129931472832806,-0.0634304529856679,-0.0948319882998425,-0.13629468559953,-0.15351579827054,-0.0834108727133988,-0.120104498292592,-0.0585824301859728,-0.208564070720029,-0.218847097091826,-0.184085278047927,-0.207010308666804,-1.02202955535247,-1.38456010209346,-1.12497205655193,-1.25254959121278,-0.0275498630761967,-0.0630292530466053,-0.0381861972311504,-0.0548241071698544,2.94529679141368,-1.09583833481209,2.42657178445286,1.49471819740569,1.33445322055451,0.290262928272301,1.21199948538054,1.90859121334156,0.583231663499146,-0.333349262032986,1.20001591156778,1.7030294252749,3.65134191499791,1.72259410451936,-0.287488054007709,-0.240483677352444,-0.272833536578895,-0.189940370270878,-0.353429731522648,-0.143251562522349,-0.377961101679055,-0.195141401062875,-0.555160509782955,-0.897893432616387,-0.168209001766072,0.384026038957208,0.517241854099469,0.945810255624989,1.2239231214679,0.744791315016331,1,-7764.19436720928
0,-0.00996328233882704,-0.112890600540892,-0.127568372900865,-0.0628475397651189,-0.0943538226941734,-0.137008468184545,-0.147528244869526,-0.0833490631875779,-0.121504148920257,-0.0566561937753885,-0.21039750135596,-0.216185425808288,-0.181024277668316,-0.202754403403611,-1.02089700974133,-1.37764024192382,-1.1221226150872,-1.24879652934002,-0.0288920036856668,-0.0596691434096988,-0.0383413405641602,-0.0546889011504083,2.94564253938461,-1.09554291602715,2.42671838367202,1.49460838191975,1.33478184345571,0.290651120440226,1.21204424441537,1.90845856254475,0.58233418294402,-0.334017846643121,1.20064808072597,1.7034329985937,3.65137723125273,1.72272296719753,-0.282661547402851,-0.24400519917374,-0.276794343653841,-0.193075052855724,-0.354030580572201,-0.144079446348075,-0.377397333287165,-0.193537558732619,-0.557742110500154,-0.898561018626887,-0.168333384133511,0.380510320361332,0.520792512054843,0.941406857157801,1.22452373028277,0.744262561193255,1,-7762.69829950195
0,-0.00979937890851223,-0.112507337302429,-0.123955613412045,-0.0625188592692497,-0.094654658358988,-0.136933732456354,-0.143511447873912,-0.0821832937870835,-0.121927870721166,-0.0601821418920604,-0.210466557299232,-0.208848438152822,-0.179825981290803,-0.201479575529415,-1.01941034939431,-1.36808551683333,-1.11830811185167,-1.243466838895,-0.0290930184925499,-0.0598241603591263,-0.0375499237380373,-0.0540623362591559,2.94617071183875,-1.09506479123943,2.42694278193952,1.49443937939408,1.33523599704358,0.291270065577917,1.2120971563661,1.90796478726702,0.580868007597564,-0.335051608441131,1.20160212768379,1.70389668034747,3.65144397629538,1.722847927927,-0.276310611363836,-0.247935775039499,-0.279399857982602,-0.197787554822039,-0.355153106763316,-0.145780699015245,-0.379150732388774,-0.191317781773754,-0.562436479710989,-0.899385907280581,-0.168219669637844,0.376332549806763,0.523233788860096,0.935752755436748,1.22573763623697,0.744531175923877,1,-7761.17782633696
0,-0.00917728842784377,-0.11111941206162,-0.121917910881624,-0.0627493418218227,-0.094262368924122,-0.136691199476082,-0.143277102816109,-0.0835250810349376,-0.121219538592698,-0.0558952325660444,-0.209285506020048,-0.199687069751149,-0.180955654861015,-0.201796395550614,-1.01743135701291,-1.35462472910552,-1.11328637027307,-1.23608345677975,-0.0282005701678221,-0.0598915067085742,-0.0384864683669736,-0.0530124926855953,2.94694247828476,-1.09433869081636,2.42729775148591,1.49418233573934,1.33594145743544,0.292199721463644,1.21217119681949,1.90702854380508,0.578599737746191,-0.336624446401792,1.20301155330556,1.70448103499754,3.65155689148017,1.72300648863717,-0.268370824690338,-0.252962131963435,-0.28089257193875,-0.203920570397706,-0.356560932134038,-0.148497880453393,-0.383577551426239,-0.188716945075378,-0.568516221445762,-0.900455121843927,-0.167989525102922,0.371448107676523,0.525549158093017,0.928343242264388,1.22730608978636,0.745958783944262,1,-7759.7668800276
0,-0.00715189465050226,-0.106846911888437,-0.124912791770839,-0.0636738829740775,-0.0923775008524617,-0.132457842452733,-0.145611123723205,-0.0850963708732396,-0.119924290123487,-0.0574420051340478,-0.202892465156529,-0.208057425719967,-0.185439580558991,-0.194548278684998,-1.01248525169972,-1.31805666706896,-1.10223954536812,-1.21677280133108,-0.0258330812485159,-0.0614880234625408,-0.0400495083292867,-0.0508304291285932,2.94921074167054,-1.09233336766894,2.42851911645959,1.49326414478132,1.33795833598621,0.295119366269233,1.21244028762785,1.90356129864156,0.571676615563603,-0.341232460933727,1.20710349235157,1.70559228260732,3.65192450953606,1.72332268587569,-0.253260379060492,-0.259322118892053,-0.284037381070645,-0.219573139430769,-0.358437379324675,-0.158197265144271,-0.399345758016258,-0.185310263378138,-0.572568134697172,-0.902998853551721,-0.168646035214937,0.362031034001662,0.526875260905864,0.910179949909142,1.23225797540993,0.754632224792609,1,-7757.63092725893
0,-0.00691992658614581,-0.105896557873492,-0.12489188941571,-0.0629215364977199,-0.0887108493084905,-0.131707489516672,-0.14689490213809,-0.0841934760937049,-0.117552343996748,-0.0569548379914331,-0.200889902417299,-0.20935871102036,-0.182777880583721,-0.194030400059713,-1.0107299173009,-1.30570064593394,-1.09913079837357,-1.21006315545907,-0.0259147525730783,-0.0633743824873327,-0.0397738855217497,-0.0529828150045476,2.95005411970253,-1.09167570384394,2.42903940434295,1.49288651909943,1.33867113535304,0.296222591899859,1.21246059303811,1.90220806515039,0.569180600750428,-0.342864745256919,1.20860306562818,1.70585109651178,3.65205998759353,1.72336544358312,-0.249436113455765,-0.260683075011208,-0.286803376350003,-0.223036452023751,-0.358090672844603,-0.162092000061383,-0.403832307328816,-0.185101410255622,-0.570425669229244,-0.903887270262972,-0.168601321329668,0.359190377175192,0.525087313137467,0.904297435336233,1.23396773414868,0.758236060427199,1,-7756.72361388282
0,-0.00890898268838455,-0.107177664074238,-0.123193507425552,-0.0645793209429441,-0.0868195767018797,-0.134561692924716,-0.142328612822869,-0.0857577304562555,-0.108994934898011,-0.0571775544910247,-0.199403871984066,-0.209649801526814,-0.187770254339641,-0.19891853307337,-1.00640176105676,-1.28047596354206,-1.09496176666017,-1.19435368923266,-0.0298446267101016,-0.0625936875446299,-0.0407635990516661,-0.0490336692264232,2.95218854512051,-1.0903459685494,2.43074898157428,1.49174549555342,1.34033952153344,0.299090392589617,1.21243492964325,1.89898574170008,0.563211511518527,-0.346683336068556,1.21243257607363,1.70614209936685,3.65242383674639,1.72341370249658,-0.248164237771318,-0.258495152808365,-0.295612194859796,-0.223161137830998,-0.351594032571766,-0.1732667037703,-0.40737823758893,-0.190876911107941,-0.563765564437682,-0.905992180688339,-0.168002823106714,0.35645031924254,0.5241672599831,0.895190337066871,1.23863125258747,0.769316789601456,1,-7756.17006844944
0,-0.012415933334311,-0.107797196782576,-0.123320731960964,-0.0644876505508556,-0.0905105076245174,-0.134377836214278,-0.143207342287981,-0.0854953994193647,-0.113961532891365,-0.0568912225792861,-0.202840775145055,-0.208639538732194,-0.187033825735259,-0.200180914273643,-1.00230461485464,-1.26082993810002,-1.09400975800379,-1.1802178800006,-0.0317336060031133,-0.0637196210263415,-0.040628659040558,-0.0510155855711493,2.95412917748433,-1.08921863424897,2.43268872027149,1.49052529128166,1.34179853594969,0.301907910999271,1.2122006652523,1.89605960755515,0.557871380001311,-0.350012187350673,1.21617052350194,1.70592200160248,3.65280622613403,1.72335881593362,-0.251931462437381,-0.259171721616828,-0.298141217551761,-0.219592838987637,-0.343008355019929,-0.180344566253321,-0.408537222955678,-0.199509304191012,-0.564977498831374,-0.907970208603686,-0.167679612995789,0.357605599912728,0.524858682245984,0.891647128979773,1.2435340053159,0.780651061962656,1,-7755.19298557634
0,-0.0142040053345189,-0.1101687348235,-0.120426756720589,-0.0643403178460974,-0.0912726285068349,-0.130420238460875,-0.13945777896513,-0.0852870819395431,-0.113357275504579,-0.0566213228697471,-0.204523724442166,-0.208549363149166,-0.186595421626998,-0.200495189841318,-0.997167747163515,-1.24291020696192,-1.09412351837097,-1.16489572760563,-0.0229770906534148,-0.0631761053546814,-0.0407030097849109,-0.0517193683741331,2.95623666733653,-1.08789943833195,2.4350628210297,1.48908597333875,1.3434094619394,0.305450983700173,1.21180997902885,1.89251843701232,0.551787290771972,-0.353617967619246,1.22062626276713,1.70536473795353,3.65329225328461,1.72330069466732,-0.256751619651773,-0.26953952939762,-0.295922469486533,-0.215637174021043,-0.333559889560534,-0.181504666046388,-0.408381424786968,-0.209386546468666,-0.563543586560827,-0.910204920745518,-0.167126923741013,0.359861125201405,0.525505512921979,0.891653937595532,1.2498226808023,0.792710079035201,1,-7754.5557808798
0,-0.0130833700036351,-0.105828200906087,-0.118673221331129,-0.0641612741705013,-0.08968954647369,-0.124585291264854,-0.137257002185383,-0.0851212119867621,-0.11043023731807,-0.0564219950453303,-0.201555440242079,-0.206641539282151,-0.186219129740977,-0.197389060181328,-0.993542819621545,-1.23424149164666,-1.0944830308183,-1.15518908146253,-0.0255283620369427,-0.0628455653074989,-0.0407700016908157,-0.0515100757058897,2.95787115660665,-1.0869399622928,2.43677136644175,1.48788070224635,1.34439851283873,0.308229908330623,1.21141682696249,1.88995016190731,0.547636357366756,-0.355829407830235,1.22397461043746,1.70445821339545,3.65366793807497,1.7231852582205,-0.260842748411235,-0.273598626825689,-0.29192413667613,-0.216571158639938,-0.326280998977128,-0.181046080228294,-0.405909657497027,-0.214126955146005,-0.563667210040451,-0.911779178266945,-0.167037345401839,0.361529699654043,0.526753520093896,0.895452030874061,1.25539275628152,0.799063685639551,1,-7754.20498858068
0,-0.00956198606855252,-0.105463264457016,-0.116747083727476,-0.0635063222480484,-0.0855990841534976,-0.122476462662859,-0.134807440975461,-0.0842647263227641,-0.106701775334004,-0.0556115647427595,-0.188045219353397,-0.20215494812934,-0.183959265699601,-0.188449827458919,-0.985089827912189,-1.21906175608159,-1.0948683224383,-1.13582563907315,-0.0247520942441211,-0.0625404668624025,-0.0403980027661608,-0.0521200888327657,2.96151929802531,-1.08489328042715,2.44036321895319,1.48543725252235,1.34631877767697,0.31427123570979,1.21046042048914,1.88445168888804,0.538857425673497,-0.360355292112819,1.23120893041916,1.70220252965774,3.65447812137635,1.72291525528681,-0.267654062112671,-0.274989288468352,-0.284762859357127,-0.222652799341907,-0.309335084601047,-0.180927720324307,-0.398468753508374,-0.22152682134969,-0.564842687354564,-0.915184761115297,-0.167248825793337,0.364615545229023,0.533319518375268,0.906109603524795,1.26832372356836,0.810181082561522,1,-7753.59258155887
0,-0.00757293633663811,-0.102963654444257,-0.116278144121306,-0.0627434607823402,-0.0818450392405712,-0.112746193121786,-0.133798050067921,-0.0830612985604181,-0.102859544259301,-0.0545833440885047,-0.184243118326704,-0.197923514852881,-0.180816612054398,-0.183995287525044,-0.976130993840088,-1.20735395291254,-1.09344595240963,-1.1181538398695,-0.0177933690662852,-0.0623247913265364,-0.0395491066992191,-0.051230741206491,2.9652975490758,-1.08277799905035,2.44385163207323,1.48314318614461,1.34801760023458,0.320326058121773,1.20934187574514,1.87894968217365,0.530274389348303,-0.364553005940896,1.23851298352579,1.69956634226267,3.65529290576089,1.7226322500076,-0.27111518186054,-0.268567487117552,-0.281469597496309,-0.231237845974582,-0.294308742291733,-0.181900587538184,-0.390858570701498,-0.226037942950806,-0.56365499339066,-0.919051309519846,-0.167736756438408,0.366982776977535,0.543456458164868,0.918186187074013,1.28164517715492,0.81805823068377,1,-7752.99677118853
0,-0.0157097877510324,-0.104160921140448,-0.11354230559753,-0.0599648000665848,-0.0729876139777967,-0.10553511148731,-0.128103364453556,-0.0802882790649905,-0.0964973919627919,-0.0525911491652549,-0.192195390290641,-0.193708289446623,-0.174236972027076,-0.184359665757711,-0.942922062379341,-1.18615016590406,-1.0733676373894,-1.06831992738114,-0.0176448515032261,-0.060564271357032,-0.0393417280829928,-0.0501381136463066,2.97742151705456,-1.07436199307027,2.4551122985385,1.47619239344028,1.35298710430687,0.340606705333927,1.20447159070448,1.85808265791413,0.501871455482153,-0.376625504723298,1.26349015577224,1.68749998906561,3.65817654549334,1.72086634947896,-0.266315359215267,-0.259906247764174,-0.261410198890882,-0.261492217678238,-0.237167572493945,-0.166675530967802,-0.394303593812216,-0.230355775535104,-0.552616240440985,-0.934709729727199,-0.169711745892298,0.375594105943612,0.561074724895134,0.960868606533306,1.33070562785237,0.828225936450134,1,-7752.19174717714
0,-0.0238138986503408,-0.0970490002156872,-0.113134437378218,-0.0603807571844825,-0.0673525695663341,-0.0847009165651284,-0.125313645929364,-0.0794591453362863,-0.0897989802385203,-0.0494713895441401,-0.187278915985245,-0.188374381827617,-0.176149131309806,-0.173500768241409,-0.885273286516809,-1.16242681427194,-1.02803968842158,-0.994313395394399,-0.00946918674385779,-0.0598827300002982,-0.0409410250504266,-0.0536862737255416,2.99807741614603,-1.05974881113019,2.47466708129917,1.46560041499017,1.36108757793083,0.37468974489917,1.19434220835957,1.81878418570642,0.453721901503134,-0.395453576227207,1.30669152708551,1.66196800224282,3.66308340808213,1.71603515077168,-0.230511515713368,-0.246562028482045,-0.26917094084199,-0.275859046899052,-0.143413195658414,-0.131839028290399,-0.385828338596782,-0.242358912248589,-0.550001199876204,-0.962596206821,-0.174340481854363,0.388165992595735,0.554857756097858,1.03039218352619,1.41788135868503,0.835647122375041,1,-7750.91128976847
0,-0.0193313415355702,-0.0960167902864602,-0.112734614355853,-0.0599522287136973,-0.067736653316221,-0.0823162891813902,-0.12461472472375,-0.0789589456212177,-0.0898413193778903,-0.0491726747050094,-0.185807120451197,-0.187729249776567,-0.174967924143978,-0.173115425753071,-0.879415374463268,-1.16118734580659,-1.02509814166422,-0.989444378816614,-0.00931416439652848,-0.0595758706147038,-0.0408909937225437,-0.0536280750456876,3.00057031724166,-1.05780761985032,2.47686483908432,1.46465533313362,1.36195099730686,0.378131824260408,1.1927277182334,1.8150418323255,0.449137866241095,-0.396825030855541,1.31181445249043,1.65846645738311,3.66365635239484,1.71541972853145,-0.224338989710884,-0.244863532544284,-0.2679210313127,-0.272107199715281,-0.133437042268622,-0.12974233792794,-0.388136127294424,-0.243097619523873,-0.548000418370071,-0.965623074130616,-0.173765887861527,0.388719487041066,0.558619631168257,1.03468456505311,1.42637235243725,0.836938062576591,1,-7750.600653808
0,-0.0253893822376561,-0.0943386960435975,-0.112331436456823,-0.0597225135160772,-0.0676257794321398,-0.0793764749299616,-0.124247051632917,-0.0788190332400334,-0.089787663179395,-0.0486953501939826,-0.1841530358608,-0.187663784352044,-0.174332860586084,-0.171993011529964,-0.870292904345105,-1.15990959322378,-1.03106033825756,-0.991055999805251,-0.0088369647527576,-0.059413143423131,-0.0406584630186919,-0.0525666971559778,3.00692411834962,-1.05298266525822,2.48147013919521,1.46276878761134,1.3639273716214,0.384381195752823,1.18747259393729,1.80832326635883,0.442887303093807,-0.39577647055637,1.32371700753675,1.64746354877229,3.66495057600849,1.71314996817345,-0.212199286745754,-0.244291824845615,-0.262014458700673,-0.267302713355766,-0.119687497323192,-0.130338483742876,-0.383170533045781,-0.232898429575666,-0.545844678349655,-0.97166815448413,-0.171402394799372,0.3849787677464,0.560608944357352,1.03565321060607,1.43983288130075,0.848107934266058,1,-7750.24467668404
